id,title,abstract,categories,authors,date,research_type,y_true
2503.10107,High-Resolution Uplink Sensing in Millimeter-Wave ISAC Systems,"Perceptive mobile networks (PMNs), integrating ubiquitous sensing
capabilities into mobile networks, represent an important application of
integrated sensing and communication (ISAC) in 6G. In this paper, we propose a
practical framework for uplink sensing of angle-of-arrival (AoA), Doppler, and
delay in millimeter-wave (mmWave) communication systems, which addresses
challenges posed by clock asynchrony and hybrid arrays, while being compatible
with existing communication protocols. We first introduce a beam scanning
method and a corresponding AoA estimation algorithm, which utilizes frequency
smoothing to effectively estimate AoAs for both static and dynamic paths. We
then propose several methods for constructing a ``clean'' reference signal,
which is subsequently used to cancel the effect caused by the clock asynchrony.
We further develop a signal ratio-based joint AoA-Doppler-delay estimator and
propose an AoA-based 2D-FFT-MUSIC (AB2FM) algorithm that applies 2D-FFT
operations on the signal subspace, which accelerates the computation process
with low complexity. Our proposed framework can estimate parameters in pairs,
removing the complicated parameter association process. Simulation results
validate the effectiveness of our proposed framework and demonstrate its
robustness in both low and high signal-to-noise ratio (SNR) conditions.",['eess.SP'],"['Zhao Liangbin', 'Ni Zhitong', 'Feng Yimeng', 'Li Jianguo', 'Bu Xiangyuan', 'Zhang J. Andrew']",2025-03-13,,False
2501.1267,Learning Versatile Optimizers on a Compute Diet,"Learned optimization has emerged as a promising alternative to hand-crafted
optimizers, with the potential to discover stronger learned update rules that
enable faster, hyperparameter-free training of neural networks. A critical
element for practically useful learned optimizers, that can be used
off-the-shelf after meta-training, is strong meta-generalization: the ability
to apply the optimizers to new tasks. Recent state-of-the-art work in learned
optimizers, VeLO (Metz et al., 2022), requires a large number of highly diverse
meta-training tasks along with massive computational resources, 4000 TPU
months, to achieve meta-generalization. This makes further improvements to such
learned optimizers impractical. In this work, we identify several key elements
in learned optimizer architectures and meta-training procedures that can lead
to strong meta-generalization. We also propose evaluation metrics to reliably
assess quantitative performance of an optimizer at scale on a set of evaluation
tasks. Our proposed approach, Celo, makes a significant leap in improving the
meta-generalization performance of learned optimizers and also outperforms
tuned state-of-the-art optimizers on a diverse set of out-of-distribution
tasks, despite being meta-trained for just 24 GPU hours.",['cs.LG'],"['Moudgil Abhinav', 'Knyazev Boris', 'Lajoie Guillaume', 'Belilovsky Eugene']",2025-01-22,,False
2502.16173,"Mapping 1,000+ Language Models via the Log-Likelihood Vector","To compare autoregressive language models at scale, we propose using
log-likelihood vectors computed on a predefined text set as model features.
This approach has a solid theoretical basis: when treated as model coordinates,
their squared Euclidean distance approximates the Kullback-Leibler divergence
of text-generation probabilities. Our method is highly scalable, with
computational cost growing linearly in both the number of models and text
samples, and is easy to implement as the required features are derived from
cross-entropy loss. Applying this method to over 1,000 language models, we
constructed a ""model map,"" providing a new perspective on large-scale model
analysis.",['cs.CL'],"['Oyama Momose', 'Yamagiwa Hiroaki', 'Takase Yusuke', 'Shimodaira Hidetoshi']",2025-02-22,,False
2502.07659,On discrete part of Dirichlet spectrum,"Recently J.Han\v{c}l obtained a result which improves on approximations to
real numbers which correspond to the discrete part of Lagrange spectrum. In the
present paper we prove a similar result related to the discrete part of
Dirichlet spectrum.",['math.NT'],['Pitcyn Sergei'],2025-02-11,,False
2501.03044,"Environmental Factors Can Have Opposite Biodiversity Influences on the
  Community Temporal Stability In Aquatic Ecosystems","1. An understanding of how biodiversity confers ecosystem stability is
crucial in managing ecosystems under major environmental changes. Multiple
biodiversity drivers can stabilize ecosystem functions over time. However, we
know little about how local environmental conditions can influence these
biodiversity drivers, and consequently how they indirectly shape the ecological
stability of ecosystems.
  2. We hypothesized that environmental factors can have opposite influences
(i.e., not necessarily either positive or negative) on the temporal stability
of communities in different environmental ranges depending on the biodiversity
drivers involved. We tested this novel hypothesis by using data from a
4-year-long field study of submerged macrophyte across a water depth gradient
in 8 heterogeneous bays of Erhai lake (with total sample size of 30,071
quadrats), a large lentic system in China.
  3. Results indicate that a unimodal pattern of stability in temporal biomass
measurements occurred along the water-depth gradient, and that multiple
biodiversity drivers (the asynchrony in species dynamics, and the stability of
dominant species) generally increased the temporal stability of aquatic primary
producers. However, the effect of water depth either increased or decreased the
stability of biomass according to the environmental conditions associated with
sites along the water depth gradient.
  4. Synthesis. These results reveal the influence of local environmental
conditions on the biodiversity drivers of stability may help predict the
functional consequences of biodiversity change across different scenarios of
environmental change.",['q-bio.PE'],"['Wen Zihao', 'Shan Hang', 'Wang Hao', 'Cao Yu', 'He Liang', 'Ren Wenjing', 'Yin Chengjie', 'Chou Qingchuan', 'Lv Chaochao', 'Su Haojie', 'Tang Tao', 'Cai Qinghua', 'Ni Leyi', 'Xiao Wen', 'Zhang Xiaolin', 'Li Kuanyi', 'Cao Te', 'Chiu Ming-Chih', 'Resh Vincent H.', 'Urrutia-Cordero Pablo']",2025-01-06,,False
2503.13775,Quantum dots for quantum repeaters,"This article reviews the current state of the field of quantum repeaters
(QRs) based on Quantum Dots (QDs). First, we provide a short introduction to
QRs. Then, we give an overview of the state of the art of non-classical photon
sources based on III-V QDs. We discuss their performance and benchmark them
according to critical parameters such as their low multiphoton emission
probability and indistinguishability. Then, we discuss quantum repeaters
focusing firstly on all-photonic QRs. Secondly, we discuss memory based QRs
with QDs as photon sources and alkali vapors as memories. We review storage
protocols and their compatibility with NIR and telecom QDs. Finally, we review
enabling technologies that facilitate deploying these systems in commercial
fiber networks.",['quant-ph'],"['Zajac Joanna M', 'Huber-Loyola Tobias', 'Hofling Sven']",2025-03-17,,False
2502.04482,"Gig2Gether: Data-sharing to Empower, Unify and Demystify Gig Work","The wide adoption of platformized work has generated remarkable advancements
in the labor patterns and mobility of modern society. Underpinning such
progress, gig workers are exposed to unprecedented challenges and
accountabilities: lack of data transparency, social and physical isolation, as
well as insufficient infrastructural safeguards. Gig2Gether presents a space
designed for workers to engage in an initial experience of voluntarily
contributing anecdotal and statistical data to affect policy and build
solidarity across platforms by exchanging unifying and diverse experiences. Our
7-day field study with 16 active workers from three distinct platforms and work
domains showed existing affordances of data-sharing: facilitating mutual
support across platforms, as well as enabling financial reflection and
planning. Additionally, workers envisioned future use cases of data-sharing for
collectivism (e.g., collaborative examinations of algorithmic speculations) and
informing policy (e.g., around safety and pay), which motivated (latent) worker
desiderata of additional capabilities and data metrics. Based on these
findings, we discuss remaining challenges to address and how data-sharing tools
can complement existing structures to maximize worker empowerment and policy
impact.",['cs.HC'],"['Hsieh Jane', 'Zhang Angie', 'Surati Sajel', 'Xie Sijia', 'Ayala Yeshua', 'Sathiya Nithila', 'Kuo Tzu-Sheng', 'Lee Min Kyung', 'Zhu Haiyi']",2025-02-06,,False
2501.18805,"Are Representation Disentanglement and Interpretability Linked in
  Recommendation Models? A Critical Review and Reproducibility Study","Unsupervised learning of disentangled representations has been closely tied
to enhancing the representation intepretability of Recommender Systems (RSs).
This has been achieved by making the representation of individual features more
distinctly separated, so that it is easier to attribute the contribution of
features to the model's predictions. However, such advantages in
interpretability and feature attribution have mainly been explored
qualitatively. Moreover, the effect of disentanglement on the model's
recommendation performance has been largely overlooked. In this work, we
reproduce the recommendation performance, representation disentanglement and
representation interpretability of five well-known recommendation models on
four RS datasets. We quantify disentanglement and investigate the link of
disentanglement with recommendation effectiveness and representation
interpretability. While several existing work in RSs have proposed disentangled
representations as a gateway to improved effectiveness and interpretability,
our findings show that disentanglement is not necessarily related to
effectiveness but is closely related to representation interpretability. Our
code and results are publicly available at
https://github.com/edervishaj/disentanglement-interpretability-recsys.",['cs.IR'],"['Dervishaj Ervin', 'Ruotsalo Tuukka', 'Maistro Maria', 'Lioma Christina']",2025-01-30,,False
2503.18152,Open database for GPD analyses,"This article summarizes the main ideas behind creating an open database
proposed for use in the exploration of generalized parton distributions (GPDs).
This lightweight database is well suited for GPD phenomenology and is designed
to store both experimental and lattice-QCD data. It can also aid in
benchmarking GPD-related developments, such as GPD models. The database
utilizes a new data format based on the YAML serialization language, enabling
the storage of essential information for modern analyses, such as replica
values. It includes interfaces for both Python and C++, allowing
straightforward integration with analysis codes.",['hep-ph'],"['Burkert V. D.', 'Camsonne A.', 'Chatagnon P.', 'Cichy K.', 'Constantinou M.', 'Dutrieux H.', 'Higuera-Angulo I. M.', 'Mezrag C.', 'Richards D.', 'Sznajder P.']",2025-03-23,,False
2501.18138,B3C: A Minimalist Approach to Offline Multi-Agent Reinforcement Learning,"Overestimation arising from selecting unseen actions during policy evaluation
is a major challenge in offline reinforcement learning (RL). A minimalist
approach in the single-agent setting -- adding behavior cloning (BC)
regularization to existing online RL algorithms -- has been shown to be
effective; however, this approach is understudied in multi-agent settings. In
particular, overestimation becomes worse in multi-agent settings due to the
presence of multiple actions, resulting in the BC regularization-based approach
easily suffering from either over-regularization or critic divergence. To
address this, we propose a simple yet effective method, Behavior Cloning
regularization with Critic Clipping (B3C), which clips the target critic value
in policy evaluation based on the maximum return in the dataset and pushes the
limit of the weight on the RL objective over BC regularization, thereby
improving performance. Additionally, we leverage existing value factorization
techniques, particularly non-linear factorization, which is understudied in
offline settings. Integrated with non-linear value factorization, B3C
outperforms state-of-the-art algorithms on various offline multi-agent
benchmarks.",['cs.LG'],"['Kim Woojun', 'Sycara Katia']",2025-01-30,,False
2501.18256,Squeezing-enhanced accurate differential sensing under large phase noise,"Atom interferometers are reaching sensitivities fundamentally constrained by
quantum fluctuations. A main challenge is to integrate entanglement into
quantum sensing protocols to enhance precision while ensuring robustness
against noise and systematics. Here, we theoretically investigate differential
phase measurements with two atom interferometers using spin-squeezed states,
accounting for common-mode phase noise spanning the full $2\pi$ range. We
estimate the differential signal using model-free ellipse fitting, a robust
method requiring no device calibration and resilient to additional noise
sources. Our results show that spin-squeezing enables sensitivities below the
standard quantum limit. Specifically, we identify optimal squeezed states that
minimize the differential phase variance, scaling as $N^{-2/3}$, while
eliminating bias inherent in ellipse fitting methods. We benchmark our protocol
against the Cram\'er-Rao bound and compare it with hybrid methods that
incorporate auxiliary classical sensors. Our findings provide a pathway to
robust and high-precision atom interferometry, in realistic noisy environments
and using readily available states and estimation methods.",['quant-ph'],"['Corgier Robin', 'Malitesta Marco', 'Sidorenkov Leonid A.', 'Santos Franck Pereira Dos', 'Rosi Gabriele', 'Tino Guglielmo M.', 'Smerzi Augusto', 'Salvi Leonardo', 'Pezzè Luca']",2025-01-30,,False
2501.12954,"Punctuation patterns in ""Finnegans Wake"" by James Joyce are largely
  translation-invariant","The complexity characteristics of texts written in natural languages are
significantly related to the rules of punctuation. In particular, the distances
between punctuation marks measured by the number of words quite universally
follow the family of Weibull distributions known from survival analyses.
However, the values of two parameters marking specific forms of these
distributions distinguish specific languages. This is such a strong constraint
that the punctuation distributions of texts translated from the original
language into another adopt quantitative characteristics of the target
language. All these changes take place within Weibull distributions such that
the corresponding hazard functions are always increasing. Recent previous
research shows that James Joyce's famous ""Finnegans Wake"" is subject to such
extreme distribution from the Weibull family that the corresponding hazard
function is clearly decreasing. At the same time, the distances of sentence
ending punctuation marks, determining the variability of sentence length, have
an almost perfect multifractal organization, so far to such an extent found
nowhere else in the literature. In the present contribution based on several
available translations (Dutch, French, German, Polish, Russian) of ""Finnegans
Wake"", it is shown that the punctuation characteristics of this work remain
largely translation invariant, contrary to the common cases. These observations
may constitute further evidence that ""Finnegans Wake"" is a translinguistic work
in this respect as well, in line with Joyce's original intention.",['cs.CL'],"['Bartnicki Krzysztof', 'Drożdż Stanisław', 'Kwapień Jarosław', 'Stanisz Tomasz']",2025-01-22,,False
2502.07082,"""Once Upon a Time..."" Literary Narrative Connectedness Progresses with
  Grade Level: Potential Impact on Reading Fluency and Literacy Skills","Selecting an appropriate book is crucial for fostering reading habits in
children. While children exhibit varying levels of complexity when generating
oral narratives, the question arises: do children's books also differ in
narrative complexity? This study explores the narrative dynamics of literary
texts used in schools, focusing on how their complexity evolves across
different grade levels. Using Word-Recurrence Graph Analysis, we examined a
dataset of 1,627 literary texts spanning 13 years of education. The findings
reveal significant exponential growth in connectedness, particularly during the
first three years of schooling, mirroring patterns observed in children's oral
narratives. These results highlight the potential of literary texts as a tool
to support the development of literacy skills.",['cs.CL'],"['Ribeiro Marina', 'Malcorra Bárbara', 'Pintor Diego', 'Mota Natália Bezerra']",2025-02-10,,False
2503.12976,"Practical Abstractions for Model Checking Continuous-Time Multi-Agent
  Systems","Model checking of temporal logics in a well established technique to verify
and validate properties of multi-agent systems (MAS). However, practical model
checking requires input models of manageable size. In this paper, we extend the
model reduction method by variable-based abstraction, proposed recently by
Jamroga and Kim, to the verification of real-time systems and properties. To
this end, we define a real-time extension of MAS graphs, extend the abstraction
procedure, and prove its correctness for the universal fragment of Timed
Computation Tree Logic (TCTL). Besides estimating the theoretical complexity
gains, we present an experimental evaluation for a simplified model of the
Estonian voting system and verification using the Uppaal model checker.",['cs.MA'],"['Kim Yan', 'Jamroga Wojciech', 'Penczek Wojciech', 'Petrucci Laure']",2025-03-17,,False
2502.07144,"Principal Component Analysis and K-Means Clustering of Fuel-Air Mixing
  in Gas Turbine Combustors","As a direct consequence of liquid kerosene injection, aeroengine combustors
may be categorized as non-premixed combustion systems, characterized by a
swirl-stabilized and highly complex flow field. In addition to the flow of air
through the fuel injector, there are a large number of other features through
which oxidizer can enter the heat release region. These can have an impact on
local fuel-air mixing, inducing strong spatial and temporal variations in
stoichiometry, thereby affecting emissions and combustion system performance.
This paper discusses a novel statistical methodology, based on Principal
Component Analysis (PCA) and K-means clustering, that aims to improve
understanding of fuel-air mixing in realistic aeroengine combustors. The method
is applied in a postprocessing step to data sampled from a Large Eddy
Simulation (LES), where every chamber inflow has been tagged with a unique
passive scalar, which allows it to be traced across space and time. PCA is used
to construct a low-dimensional, visually interpretable representation of a
spatially localized fuel-air mixing process, while K-means clustering is
employed to produce an unsupervised discretization of the flow field into
regions of similar fuel-air mixing characteristics. The proposed methodology is
computationally inexpensive, and the easily interpretable outputs can help the
combustion engineer make better informed decisions about combustor design.",['physics.flu-dyn'],"['Salvador-Jasin David', 'Walker A Duncan', 'Carrotte Jon F']",2025-02-10,,False
2501.16536,On Isbell's Density Theorem for bitopological pointfree spaces I,"This paper addresses dense sub-objects for point-free bitopology in terms of
$d$-frames and provides several examples. We characterize extremal epimorphisms
in $d$-frames and show that a smallest dense one always exists, establishing a
proper analogue of Isbell's Density Theorem for $d$-frames. Further we explore
certain questions about the functoriality of assigning the smallest dense
sub-object to each pointfree bitopological space.",['math.GN'],"['Moshier M. Andrew', 'Carollo Imanol Mozo', 'Walters-Wayland Joanne']",2025-01-27,,False
2501.09611,"EVaDE : Event-Based Variational Thompson Sampling for Model-Based
  Reinforcement Learning","Posterior Sampling for Reinforcement Learning (PSRL) is a well-known
algorithm that augments model-based reinforcement learning (MBRL) algorithms
with Thompson sampling. PSRL maintains posterior distributions of the
environment transition dynamics and the reward function, which are intractable
for tasks with high-dimensional state and action spaces. Recent works show that
dropout, used in conjunction with neural networks, induces variational
distributions that can approximate these posteriors. In this paper, we propose
Event-based Variational Distributions for Exploration (EVaDE), which are
variational distributions that are useful for MBRL, especially when the
underlying domain is object-based. We leverage the general domain knowledge of
object-based domains to design three types of event-based convolutional layers
to direct exploration. These layers rely on Gaussian dropouts and are inserted
between the layers of the deep neural network model to help facilitate
variational Thompson sampling. We empirically show the effectiveness of
EVaDE-equipped Simulated Policy Learning (EVaDE-SimPLe) on the 100K Atari game
suite.",['cs.LG'],"['Aravindan Siddharth', 'Mittal Dixant', 'Lee Wee Sun']",2025-01-16,,False
2503.04359,"LONGCODEU: Benchmarking Long-Context Language Models on Long Code
  Understanding","Current advanced long-context language models offer great potential for
real-world software engineering applications. However, progress in this
critical domain remains hampered by a fundamental limitation: the absence of a
rigorous evaluation framework for long code understanding. To gap this
obstacle, we propose a long code understanding benchmark LONGCODEU from four
aspects (8 tasks) to evaluate LCLMs' long code understanding ability required
for practical applications, including code unit perception, intra-code unit
understanding, inter-code unit relation understanding, and long code
documentation understanding. We evaluate 9 popular LCLMs on LONGCODEU (i.e., 6
general models and 3 code models). Our experimental results reveal key
limitations in current LCLMs' capabilities for long code understanding.
Particularly, the performance of LCLMs drops dramatically when the long code
length is greater than 32K, falling far short of their claimed 128K-1M context
windows. In the four aspects, inter-code unit relation understanding is the
most challenging for LCLMs. Our study provides valuable insights for optimizing
LCLMs and driving advancements in software engineering.",['cs.SE'],"['Li Jia', 'Guo Xuyuan', 'Li Lei', 'Zhang Kechi', 'Li Ge', 'Li Jia', 'Tao Zhengwei', 'Liu Fang', 'Tao Chongyang', 'Zhu Yuqi', 'Jin Zhi']",2025-03-06,,False
2501.16186,Learn to Optimize Resource Allocation under QoS Constraint of AR,"This paper studies the uplink and downlink power allocation for interactive
augmented reality (AR) services, where live video captured by an AR device is
uploaded to the network edge and then the augmented video is subsequently
downloaded. By modeling the AR transmission process as a tandem queuing system,
we derive an upper bound for the probabilistic quality of service (QoS)
requirement concerning end-to-end latency and reliability. The resource
allocation with the QoS constraints results in a functional optimization
problem. To address it, we design a deep neural network to learn the power
allocation policy, leveraging the structure of optimal power allocation to
enhance learning performance. Simulation results demonstrate that the proposed
method effectively reduces transmit powers while meeting the QoS requirement.",['cs.LG'],"['Chen Shiyong', 'Dai Yuwei', 'Han Shengqian']",2025-01-27,,False
2501.12068,"Exploring the Limits of Superconductivity in Metal-Stuffed B-C
  Clathrates via Ionic Lattice Anharmonicity","Metal-stuffed B-C compounds with sodalite clathrate structure have captured
increasing attention due to their predicted exceptional superconductivity above
liquid nitrogen temperature at ambient pressure. However, by neglecting the
quantum lattice anharmonicity, the existing studies may result in an incomplete
understanding of such a lightweight system. Here, using state-of-the-art *ab
initio* methods incorporating quantum effects and machine learning potentials,
we revisit the properties of a series of $XY\text{B}_{6}\text{C}_{6}$
clathrates where $X$ and $Y$ are metals. Our findings show that ionic quantum
and anharmonic effects can harden the $E_g$ and $E_u$ vibrational modes,
enabling the dynamical stability of 15 materials previously considered unstable
in the harmonic approximation, including materials with previously unreported
$(XY)^{1+}$ state, which is demonstrated here to be crucial to reach high
critical temperatures. Further calculations based on the isotropic
Migdal-Eliashberg equation demonstrate that the $T_c$ values for
$\text{KRbB}_{6}\text{C}_{6}$ and $\text{RbB}_{3}\text{C}_{3}$ among these
stabilized compounds are 87 and 98 K at 0 and 15 GPa, respectively, both being
higher than $T_c$ of 77 K of $\text{KPbB}_{6}\text{C}_{6}$ at the anharmonic
level. These record-high $T_c$ values, surpassing liquid nitrogen temperatures,
emphasize the importance of anharmonic effects in stabilizing B-C clathrates
with large electron-phonon coupling strength and advancing the search for
high-$T_c$ superconductivity at (near) ambient pressure.",['cond-mat.supr-con'],"['Zhao Wenbo', 'Sun Ying', 'Li Jiaxiang', 'Yuan Peng', 'Iitaka Toshiaki', 'Zhong Xin', 'Li Hefei', 'Fang Yue-Wen', 'Liu Hanyu', 'Errea Ion', 'Xie Yu']",2025-01-21,,False
2501.12659,A Multi-Stakeholder Perspective on Self-Managing Networks,"Modern telecommunication networks face an increasing complexity due to the
rapidly growing number of networked devices and rising amounts of data. The
literature advocates for self-managing networks as a means to tackle the
resulting challenges. While self-managing networks provide potential solutions
to these challenges, current research solely focuses on the perspective of
network operators. However, modern telecommunication networks involve various
stakeholders, such as service providers and end users, and necessitate
interactions between them. By transitioning from a single-stakeholder to a
multi-stakeholder perspective, we address the preferences of all involved
parties, acknowledging potential conflicts of interest and constraints like
information asymmetries. This broader perspective facilitates the development
of more effective self-managing networks, significantly enhancing their
performance metrics compared to approaches that solely prioritize the concerns
of network operators.",['cs.NI'],"['Weber Patrick', 'Sterz Artur', 'Freisleben Bernd', 'Hinz Oliver']",2025-01-22,,False
2502.05303,"In beam performances of the MIMOSIS-2.1 CMOS Monolithic Active Pixel
  Sensor","MIMOSIS is a CMOS Monolithic Active Pixel Sensor developed to equip the Micro
Vertex Detector of the Compressed Baryonic Matter (CBM) experiment at FAIR/GSI.
The sensor will combine an excellent spatial precision of $5~\mu m$ with a time
resolution of $5~\mu s$ and provide a peak hit rate capability of $\mathrm{\sim
80~ MHz/cm^2}$. To fulfill its task, MIMOSIS will have to withstand ionising
radiation doses of $\sim 5~ \mathrm{MRad}$ and fluences of $\sim 7 \times
10^{13}~\mathrm{n_{eq}/cm^2}$ per year of operation.
  This paper introduces the reticle size full feature sensor prototype
MIMOSIS-2.1, which was improved with respect to earlier prototypes by adding
on-chip grouping circuts and by improving the analog power grid. Moreover, it
features for a first time a $50~\mu m$ epitaxial layer, which is found to
improve the performances of the non-irradiated device significantly. We discuss
the in beam sensor performances as measured during beam tests at the CERN-SPS.",['physics.ins-det'],"['Deveaux M.', 'Altingun Ali-Murteza', 'Andary Julio', 'Arnoldi-Meadows Benedict', 'Baudot Jerome', 'Bertolone Gregory', 'Besson Auguste', 'Bialas Norbert', 'Braun Christopher', 'Bugiel Roma', 'Claus Gilles', 'Colledani Claude', 'Darwish Hasan', 'Dorokhov Andrei', 'Dozière Guy', 'Bitar Ziad El', 'Fröhlich Ingo', 'Goffe Mathieu', 'Gutsche Benedikt', 'Himmi Abdelkader', 'Hu-Guo Christine', 'Jaaskelainen Kimmo', 'Keller Oliver', 'Koziel Michal', 'Matejcek Franz', 'Michel Jan', 'Morel Frederic', 'Müntz Christian', 'Pham Hung', 'Schmidt Christian Joachim', 'Schreiber Stefan', 'Specht Matthieu', 'Stroth Joachim', 'Taka Eva-dhidho', 'Valin Isabelle', 'Weirich Roland', 'Zhao Yüe', 'Winter Marc']",2025-02-07,,False
2502.15099,"An Empirical Study on Leveraging Images in Automated Bug Report
  Reproduction","Automated bug reproduction is a challenging task, with existing tools
typically relying on textual steps-to-reproduce, videos, or crash logs in bug
reports as input. However, images provided in bug reports have been overlooked.
To address this gap, this paper presents an empirical study investigating the
necessity of including images as part of the input in automated bug
reproduction. We examined the characteristics and patterns of images in bug
reports, focusing on (1) the distribution and types of images (e.g., UI
screenshots), (2) documentation patterns associated with images (e.g.,
accompanying text, annotations), and (3) the functional roles they served,
particularly their contribution to reproducing bugs. Furthermore, we analyzed
the impact of images on the performance of existing tools, identifying the
reasons behind their influence and the ways in which they can be leveraged to
improve bug reproduction. Our findings reveal several key insights that
demonstrate the importance of images in supporting automated bug reproduction.
Specifically, we identified six distinct functional roles that images serve in
bug reports, each exhibiting unique patterns and specific contributions to the
bug reproduction process. This study offers new insights into tool advancement
and suggests promising directions for future research.",['cs.SE'],"['Wang Dingbang', 'Zhang Zhaoxu', 'Feng Sidong', 'Halfond William G. J.', 'Yu Tingting']",2025-02-20,,False
2501.17542,Inertial Bregman Proximal Gradient under Partial Smoothness,"This work considers an Inertial version of Bregman Proximal Gradient
algorithm (IBPG) for minimizing the sum of two single-valued functions in
finite dimension. We suppose that one of the functions is proper, closed, and
convex but non-necessarily smooth whilst the second is a smooth enough function
but not necessarily convex. For the latter, we ask the smooth adaptable
property (smad) with respect to some kernel or entropy which allows to remove
the very popular global Lipschitz continuity requirement on the gradient of the
smooth part. We consider the IBPG under the framework of the triangle scaling
property (TSP) which is a geometrical property for which one can provably
ensure acceleration for a certain subset of kernel/entropy functions in the
convex setting. Based on this property, we provide global convergence
guarantees when the entropy is strongly convex under the framework of the
Kurdyka-\L{}ojasiewicz (KL) property. Turning to the local convergence
properties, we show that when the nonsmooth part is partly smooth relative to a
smooth submanifold, IBPG has a finite activity identification property before
entering a local linear convergence regime for which we establish a sharp
estimate of the convergence rate. We report numerical simulations to illustrate
our theoretical results on low complexity regularized phase retrieval.",['math.OC'],['Godeme Jean-Jacques'],2025-01-29,,False
2503.17563,Logarithmic Fulton--MacPherson configuration spaces,"Using techniques in logarithmic geometry, we construct a logarithmic analogue
of the Fulton--MacPherson configuration spaces. We similarly construct a
logarithmically smooth degeneration of the Fulton--MacPherson configuration
spaces. Both constructions parametrise point configurations on certain target
degenerations arising from both logarithmic geometry and the original
Fulton--MacPherson construction. The degeneration satisfies a ""degeneration
formula"" -- each irreducible component of its special fibre can be described as
a proper birational modification of a product of logarithmic Fulton--MacPherson
configuration spaces.",['math.AG'],['Mok Siao Chi'],2025-03-21,,False
2502.04466,"Upgrading Quantum Metrology by Combined Sensitivity Resources in Mixed
  Linear-Nonlinear Light-Matter Interactions with Bias Field","The major goal of quantum metrology (QM) is to exploit the quantum resources
to raise the measurement precision (MP) as high as possible. When the quantum
resources such as squeezing has been widely explored, light-mater interaction
systems set up a highly controllable platform applicable for QM in novel
pursuit of high MP. However, critical QM by the conventional linear interaction
is confronted with the restriction of low-frequency-limit condition and the
detrimental problem of diverging preparation time of the probe state (PTPS).
This work shows that mixed interactions by linear and nonlinear light-matter
couplings in the presence of bias field can provide various quantum resources,
including squeezing, degeneracy lifting, displacement and quantum phase
transition. These resources manifest high sensitivity for QM as demonstrated by
analytically obtained critical components or exponential behavior of quantum
Fisher information. We find that these sensitivity resources can be combined to
upgrade the upper bound of MP by many orders over the widely-applied squeezing
resource. As further advantages, such an upgraded metrology protocol not only
breaks the frequency-limit restrictions but also avoids the detrimental problem
of diverging PTPS which were both encountered in linear interaction. Our work
paves a way to exploit and combine all the resources in momentum, position and
spin spaces to maximize the MP and expand the applicable conditions
simultaneously.",['quant-ph'],['Ying Zu-Jian'],2025-02-06,,False
2502.08323,"Contextual Compression Encoding for Large Language Models: A Novel
  Framework for Multi-Layered Parameter Space Pruning","Context-aware compression techniques have gained increasing attention as
model sizes continue to grow, introducing computational bottlenecks that hinder
efficient deployment. A structured encoding approach was proposed to
selectively eliminate redundant parameter groups while ensuring that
representational fidelity was preserved across multiple layers. Contextual
Compression Encoding (CCE) introduced a multi-stage encoding mechanism that
dynamically restructured parameter distributions, allowing for significant
reductions in memory footprint and computational complexity. Experimental
evaluations demonstrated that models compressed through CCE retained linguistic
expressivity and coherence, maintaining accuracy across a range of text
generation and classification tasks. Layer-wise analysis revealed that
middle-network layers exhibited higher compression ratios, aligning with the
observation that self-attention and feed-forward transformations contained
redundancies that could be reorganized without impairing functional capacity.
Comparisons against conventional quantization and pruning methods confirmed
that CCE provided a more balanced trade-off between efficiency and model
retention, achieving reductions in energy consumption and inference latency
without requiring extensive retraining. Computational efficiency improvements
were particularly evident in deployment scenarios involving
resource-constrained environments, where reductions in memory usage enabled
more scalable implementations. Further analyses of internal network behavior
showed that compressed models exhibited stable activation distributions and
adapted dynamically to input variations, reinforcing the viability of
structured compression strategies for optimizing large-scale architectures.",['cs.CL'],"['Schmitt Barnaby', 'Grosvenor Alistair', 'Cunningham Matthias', 'Walsh Clementine', 'Pembrokeshire Julius', 'Teel Jonathan']",2025-02-12,,False
2501.04478,"Taxonomy of amorphous ternary phase diagrams: the importance of
  interaction parameters","Understanding phase diagrams is essential for material selection and design,
as they provide a comprehensive representation of the thermodynamics of
mixtures. This work delivers a broad and systematic overview of possible
ternary phase diagrams for amorphous systems representative of polymers, small
organic molecules, and solvents. Thanks to computationally efficient methods,
an unprecedented library of $>$80,000 ternary phase diagrams is generated based
on a systematic screening of interaction parameters. Twenty-one phase diagram
types, including unreported ones, are identified. They are classified according
to simple rules related to the number of immiscible material pairs, of
miscibility gaps, and of three-phase regions. They are mapped onto the
three-dimensional interaction parameters space, providing a clear picture of
their likelihood and existence conditions. Four well-known phase-diagram types
with 0, 1, 2, or 3 immiscible pairs are found to be the most likely. The
numerous uncommon phase diagrams are mostly observed within a small parameter
window around the critical interaction parameter values. For the most common
phase diagram types, we show that the size of the processability window becomes
sensitive to interaction parameter variations close to critical values. The
sensitivity decreases for materials with increasing molar size. Finally,
successful comparisons of simulated and experimental phase diagrams showcase
the real-world relevance of this theoretical analysis. The presented results
lay a robust foundation for rational design of solution processing conditions
and for blend morphology control. Immediate applications include organic thin
films and the identification of green solvents for sustainable processing.",['cond-mat.mtrl-sci'],"['Ameslon Yasin', 'Liu Hao', 'Harting Jens', 'Ronsin Olivier J. J.', 'Wodo Olga']",2025-01-08,,False
